Question,Answer
"When does the Documentation and Recommendation phase occur in the BCP process?
1. During the Business Continuity Plan Development phase
2. Before the Business Impact Assessment (BIA) phase
3. After the Business Impact Assessment (BIA) phase
4. At the beginning of the BCP process",답변: 3
"What is the primary objective of a Denial of Service (DoS) attack?
1. Receipt and display of information through the interception of RF signals.
2. Using social skills to obtain information, such as passwords or PIN numbers.
3. Overloading a system’s resources so that it is unable to provide the required services.
4. Unauthorized penetrations into networked computer resources.",답변: 3
"What does Tempest address in the context of computer security?
1. Denial of Service attacks.
2. Unauthorized penetrations into networked computer resources.
3. Emanation eavesdropping.
4. Theft of passwords.",답변: 3
"Which type of computer crime involves the intercepting of RF signals generated by computers or terminals?
1. Network intrusions.
2. Emanation eavesdropping.
3. Theft of passwords.
4. Denial of Service attacks.",답변: 2
"Who is responsible for protecting the organization from losses due to computer crime and ensuring the confidentiality, integrity, and availability of organizational databases?
1. Federal law enforcement agencies
2. IT personnel
3. Senior corporate officers
4. Internet service providers",답변: 3
"Which of the following is considered best evidence in legal proceedings?
1. Circumstantial evidence
2. Expert opinions
3. Secondary evidence
4. Original or primary evidence",답변: 4
"What is the main purpose of the Exigent Circumstances Doctrine in the context of computer crime investigations?
1. To allow law enforcement to search for and gather evidence without a warrant
2. To alert the suspect of an impending investigation
3. To provide private individuals with the authority to conduct searches for evidence
4. To preserve the chain of evidence for use in court proceedings",답변: 1
"Under the U.S. Federal Rules of Evidence, which type of evidence is generally not admissible in court?
1. Conclusive evidence
2. Hearsay evidence
3. Expert opinions
4. Circumstantial evidence",답변: 2
"What is the principle that requires officers to perform their duties with the care that ordinary, prudent people would exercise under similar circumstances?
1. Prudent man rule
2. Exigent Circumstances Doctrine
3. MOM test
4. Federal Sentencing Guidelines",답변: 1
"Who is specifically responsible for authorizing and overseeing the investigation of suspected computer crimes in a corporate environment?
1. Information systems department
2. Human resources department
3. Legal department
4. Senior management",답변: 4
"What is the main goal of the committee set up to address issues related to suspected computer crimes in a corporate environment?
1. Determining the suspect responsible for the crime
2. Planning for and conducting investigations
3. Preparing a plan for immediate disclosure to law enforcement
4. Establishing a prior liaison with legal authorities",답변: 2
"Which of the following is a critical issue to consider when determining the appropriate timing to involve law enforcement in an investigation of a suspected computer crime?
1. Preservation of the chain of evidence
2. Control over information dissemination
3. Preventing negative publicity
4. Alerting the suspect of the impending investigation",답변: 1
"What is the role of the U.S. Department of Justice (DOJ) Computer Crime and Intellectual Property Section (CCIPS) in criminal investigations?
1. To provide expert help in the conduct of suspect interrogations
2. To issue guidelines for searching and seizing computers in connection with criminal investigations
3. To institute protection measures against computer crimes within organizations
4. To conduct investigations of computer crimes in corporate environments",답변: 2
"What does the MOM test stand for in the context of determining the perpetrator of a crime?
1. Motive, Organized crime, Means
2. Mandatory, Organized crime, Motive
3. Mandatory, Opportunity, Means
4. Motive, Opportunity, Means",답변: 4
"What is the purpose of evaluating the legal requirements for implementing safeguards?
1. To evaluate the cost of instituting protection versus the estimated loss resulting from exploitation of vulnerabilities
2. To assess the potential loss resulting from exploitation of vulnerabilities
3. To ensure compliance with industry standards
4. To determine the financial impact of malware attacks",답변: 1
"What is an important aspect of contingency planning as it relates to incident handling?
1. Evaluating the legal implications of the incident
2. Planning the response prior to the occurrence of incidents
3. Ascertaining the source of the incident
4. Determining the financial losses incurred by the incident",답변: 2
"What is the main purpose of establishing a Computer Incident Response Team (CIRT) as part of incident handling?
1. To verify the accuracy of information compromised by the incident
2. To limit the resulting damage and provide information for prevention of future incidents
3. To prosecute individuals responsible for malicious attacks
4. To report incidents to law enforcement agencies",답변: 2
"What is the primary purpose of incorporating ethics into an organizational policy?
1. To instill proper computing behavior
2. To create awareness of ethical behavior
3. To ensure compliance with legal regulations
4. To attract potential employees",답변: 1
"According to the (ISC)2 Code of Ethics, what is the primary responsibility of Certified Information Systems Security Professionals (CISSPs)?
1. To support efforts to promote understanding and acceptance of prudent information security measures
2. To conduct themselves in accordance with the highest standards of moral, ethical, and legal behavior
3. To avoid any conflicts of interest
4. To provide competent service to their employers and clients",답변: 2
"According to the Computer Ethics Institute’s Ten Commandments of Computer Ethics, which commandment states that one should not use a computer to harm other people?
1. Thou shalt not snoop around in other people’s computer files
2. Thou shalt not use proprietary software without payment
3. Thou shalt not bear false witness
4. Thou shalt not use a computer to harm other people",답변: 4
"According to the Internet Activities Board (IAB), which activity is considered a violation of ethical behavior on the Internet?
1. Wasting resources
2. Appropriating other people’s intellectual output
3. Using a computer to bear false witness
4. Using a computer to steal",답변: 1
"What does the prudent man rule require of senior officials in an organization?
1. To post performance bonds for their actions
2. To guarantee that all precautions have been taken and that no breaches of security can occur
3. To follow specified government equipment program emanations reduction
4. To perform their duties with the ordinary, prudent care under the circumstances",답변: 4
"Where is the responsibility for handling computer crimes in the United States assigned?
1. The Federal Bureau of Investigation (FBI) and the Secret Service
2. The National Security Agency (NSA)
3. The Central Intelligence Agency (CIA)
4. The FBI only",답변: 1
"What is the primary purpose of conducting a search without a warrant if destruction of evidence seems imminent, according to the Federal Sentencing Guidelines?
1. To adhere to the prudent man rule
2. To apply the concept of proximate causation
3. To invoke the doctrine of exigent circumstances
4. To follow government specified standards",답변: 3
"What is the recommended optimal relative humidity range for computer operations?
1. 40%—60%
2. 60%—80%
3. 30%—40%
4. 10%—30%",답변: 1
"How many times should a diskette be formatted to comply with TCSEC Orange book object reuse recommendations?
1. Three
2. Nine
3. Seven
4. Five",답변: 3
"Which of the following more closely describes the combustibles in a Class B-rated fire?
1. Paper
2. Liquid
3. Electrical
4. Gas",답변: 2
"Which of the following is NOT the proper suppression medium for a Class B fire?
1. Soda Acid
2. Water
3. Halon
4. CO2",답변: 2
"What does an audit trail or access log usually NOT record?
1. Whether the attempt was successful
2. How often a diskette was formatted
3. The date and access attempt time
4. Who attempted access",답변: 2
"What is a brownout defined as?
1. Momentary low voltage
2. Prolonged low voltage
3. Momentary high voltage
4. Prolonged power loss",답변: 2
"What is a surge defined as?
1. Initial surge of power at start
2. Steady interfering disturbance
3. Momentary power loss
4. Prolonged high voltage",답변: 1
"Which is NOT a type of fire detector?
1. Flame-actuated
2. Heat-sensing
3. Smoke-actuated
4. Gas-discharge",답변: 4
"Which of the following is NOT considered an acceptable replacement for Halon discharge systems?
1. Inergen (IG541)
2. FA200
3. Halon 1301
4. Argon (IG55)",답변: 3
"Which type of fire extinguishing method contains standing water in the pipe and generally does not enable a manual shutdown of systems before discharge?
1. Wet Pipe
2. Preaction
3. Dry Pipe
4. Deluge",답변: 1
"What is the intended purpose of the MSR document?
1. To provide a basic set of security requirements for multi-user operating systems
2. To specify security requirements for government sectors
3. To define functionality requirements for networking systems
4. To develop new evaluation criteria for IT products",답변: 1
"Which audience is not targeted by the MSR (Minimum Security Requirements)?
1. Vendors
2. Developers
3. Users
4. Evaluators",답변: 2
"What is the purpose of the functionality requirement related to identification and authentication in the MSR document?
1. To support encryption of authentication data transmitted over networks
2. To outline the security features and assurances provided by the system
3. To specify how user identification and authentication should be managed
4. To define the environmental assumptions for system security",답변: 3
"Which requirement is related to password management, as defined in the MSR document?
1. Requirement to encrypt authentication data transmitted over networks
2. Requirement to suppress the display of passwords on the data entry device
3. Requirement to provide a mechanism for notifying users in advance of requiring them to change their passwords
4. Requirement to limit the number of multiple logon sessions for the same userID",답변: 2
"What does the MSR requirement for automatic re-enabling of disabled userIDs aim to achieve?
1. To enforce password aging on a per-userID basis
2. To counter the threat of unauthorized attempts to gain access to the system
3. To support the initial entry or modification of authentication information
4. To enhance the system's reliability of service",답변: 2
"Which requirement aims to ensure the complexity of user-entered passwords?
1. Requirement for the system to suppress or blot out the clear-text representation of the password
2. Requirement for passwords to meet a customer-specifiable minimum length
3. Requirement for customer-specifiable notification of password expiration
4. Requirement for a one-way encrypted storage of passwords",답변: 2
"Which mechanism is required by the MSR for session management of the same userID?
1. A mechanism for limiting the userIDs that might change
2. A mechanism to limit the number of multiple logon sessions for the same userID
3. A mechanism for notifying users in advance of requiring password change
4. A mechanism for password aging on a per-userID basis",답변: 2
"What is the purpose of the advisory requirement defined in the MSR document?
1. To provide an option for automatic re-enabling of disabled userIDs after a customer-specifiable period of time
2. To support the use of token-based cards for multiple authentication
3. To facilitate the sharing of passwords by multiple users
4. To suggest a goal to be achieved related to user identification and authentication",답변: 4
"Which audience benefits from the MSR to achieve a basic level of expectation for system security?
1. Evaluators
2. Vendors
3. Users
4. Developers",답변: 3
"The goals of integrity do NOT include
1. Prevention of the modification of information by unauthorized users
2. Accountability of responsible individuals
3. Prevention of the unauthorized or unintentional modification of authorized information
4. Preservation of internal and external consistency",답변: 2
"Kerberos is an authentication scheme that can be used to implement
1. Single Sign-On
2. Hash functions
3. Digital signatures
4. Public key cryptography",답변: 1
"The fundamental entity in a relational database is the
1. Pointer
2. Cost
3. Relation
4. Domain",답변: 3
"In a relational database, security is provided to the access of data through
1. Attributes
2. Joins
3. Views
4. Candidate keys",답변: 3
"In biometrics, a 'one-to-one' search to verify an individual’s claim of an identity is called
1. Aggregation
2. Audit trail review
3. Authentication
4. Accountability",답변: 3
"Biometrics is used for identification in the physical controls and for authentication in the
1. Corrective controls
2. Detective controls
3. Preventive controls
4. Logical controls",답변: 4
"For any Referential Integrity foreign key attribute, the referenced relation must have that
1. A tuple with the same value for its primary key
2. An attribute with the same value for its other foreign key
3. An attribute with the same value for its secondary key
4. A tuple with the same value for its secondary key",답변: 1
"A password that is the same for each log-on is called a
1. Dynamic password
2. Passphrase
3. One-time pad
4. Static password",답변: 4
"The number of times a password should be changed is NOT a function of
1. The frequency of the password’s use
2. The type of workstation used
3. The responsibilities and clearance of the user
4. The criticality of the information to be protected",답변: 2
"The description of a relational database is called the
1. Schema
2. Domain
3. Record
4. Attribute",답변: 1
"A statistical anomaly-based intrusion detection system
1. Will detect an attack that does not significantly change the system’s operating characteristics
2. Refers to a database of known attack signatures
3. Does not report an event that caused a momentary anomaly in the system
4. Acquires data to establish an operating system normal profile",답변: 4
"Intrusion detection systems can be all of the following types EXCEPT
1. Network-based
2. Signature-based
3. Defined-based
4. Statistical anomaly-based",답변: 3
"In a relational data base system, a primary key is chosen from a set of
1. Secondary keys
2. Cryptographic keys
3. Candidate keys
4. Foreign keys",답변: 3
"A standard data manipulation and relational database definition language is
1. SLL
2. SQL
3. OOD
4. Script",답변: 2
"An attack that can be perpetrated against a remote user’s callback access control is
1. Call forwarding
2. A maintenance hook
3. A Trojan horse
4. Redialing",답변: 4
"The definition of CHAP is
1. Challenge Handshake Authentication Protocol
2. Confidential Hash Authentication Protocol
3. Challenge Handshake Approval Protocol
4. Confidential Handshake Approval Protocol",답변: 1
"Using symmetric key cryptography, Kerberos authenticates clients to other entities on a network communications facilitates and through the assignment of
1. Session keys
2. Passwords
3. Tokens
4. Public keys",답변: 1
"Three things that must be considered for the planning and implementation of access control mechanisms are
1. Threats, vulnerabilities, and risks
2. Threats, assets, and objectives
3. Vulnerabilities, secret keys, and exposures
4. Exposures, threats, and countermeasures",답변: 1
"In mandatory access control, the authorization of a subject to have access to an object is dependent upon
1. Tasks
2. Identity
3. Roles
4. Labels",답변: 4
"The type of access control that is used in local, dynamic situations where subjects have the ability to specify what resources certain users may access is called
1. Mandatory access control
2. Discretionary access control
3. Sensitivity-based access control
4. Rule-based access control",답변: 2
"Role-based access control is useful when
1. There are frequent personnel changes in an organization
2. Security clearances must be used
3. Access must be determined by the labels on the data
4. Rules are needed to determine clearances",답변: 1
"Clipping levels are used to
1. Limit the number of letters in a password
2. Reduce the amount of data to be evaluated in audit logs
3. Set thresholds for voltage variations
4. Limit errors in callback systems",답변: 2
"In the Bell-LaPadula model, what is NOT allowed?
1. Subjects to write to a higher level of security relative to their level of security
2. Subjects to read at their same level of security
3. Subjects to read from a lower level of security relative to their level of security
4. Subjects to read from a higher level of security relative to their level of security",답변: 4
"In the * (star) property of the Bell-LaPadula model, what is NOT allowed?
1. Subjects cannot read from their same level of security
2. Subjects cannot read from a higher level of security relative to their level of security
3. Subjects cannot write to a lower level of security relative to their level of security
4. Subjects cannot read from a lower level of security relative to their level of security",답변: 3
"The Clark-Wilson model focuses on data's: 
1. Availability
2. Confidentiality
3. Integrity
4. Format",답변: 3
"In the * (star) property of the Biba model, what is NOT allowed?
1. Subjects cannot write to a higher level of integrity relative to their level of integrity
2. Subjects cannot read from a higher level of integrity relative to their level of integrity
3. Subjects cannot read from a lower level of integrity relative to their level of integrity
4. Subjects cannot write to a lower level of integrity relative to their level of integrity",답변: 1
"In the access control matrix, the rows are
1. Capability lists
2. Tuples
3. Domains
4. Access Control Lists (ACLs)",답변: 1
"A computer system characterized by a Superscalar architecture is
1. Processor that executes one instruction at a time
2. Processor concurrent multiple instructions in the same pipeline stage
3. Computer using instructions that perform many operations per instruction
4. Computer using instructions that are simpler and require less clock cycles to execute",답변: 3
"According to the Internet Activities Board (IAB), an activity that causes which of the following is considered a violation of ethical behavior on the Internet?
1. Using a computer to steal
2. Wasting resources
3. Appropriating other people’s intellectual output
4. Using a computer to bear false witness",답변: 1
"Which of the following best defines social engineering?
1. Using people skills to obtain information
2. Illegal copying of software
3. Gathering discarded printouts and manuals from proprietary information
4. Destruction or alteration of data",답변: 1
"Because the development of new technology usually outpaces the law, law enforcement to prosecute uses which computer criminals?
1. Embezzlement, wiretapping
2. Immigration fraud, and conspiracy
3. Elimination of competition
4. Malicious mischief",답변: 4
"Which of the following is NOT a category of law under the Common Law System?
1. Administrative/Regulatory law
2. Derived law
3. Civil law
4. Criminal law",답변: 2
"A trade secret
1. Is a word, name, symbol, color, sound, product shape, or device used to identify goods and to distinguish them from those made or sold by others
2. Secures and maintains the confidentiality of proprietary technical or business-related information that is adequately protected from disclosure by the owner
3. Provides the owner with a legally enforceable right to exclude others from practicing the art covered for a specified time period
4. Protects “original” works of authorship",답변: 2
"Which of the following is NOT a European Union (EU) principle?
1. Data should be used only for the purposes for which it was collected and should be used only for a reasonable period of time.
2. Transmission of personal information to locations where 'equivalent' personal data protection cannot be assured is permissible.
3. Data should be collected in accordance with the law.
4. Information collected about an individual cannot be disclosed to other organizations or individuals unless authorized by law or by consent of the individual",답변: 2
"The Federal Sentencing Guidelines
1. Prohibit altering, damaging, or destroying federal interest computer information
2. Hold senior corporate officers personally liable if their organizations do not comply with the law
3. Prohibit eavesdropping or interception of message contents
4. Established a category of sensitive information called Sensitive But Unclassified (SBU)",답변: 2
"What does the prudent man rule require?
1. Senior officials to guarantee that all precautions have been taken and that no breaches of security can occur
2. Senior officials to post performance bonds for their actions
3. Senior officials to follow specified government standards
4. Senior officials to perform their duties with the care that ordinary, prudent people would exercise under the circumstances",답변: 4
"Information Warfare is A. Attacking information infrastructure of a nation to gain military and/or economic advantages.
1. Signal intelligence
2. Developing weapons based on artificial intelligence technology
3. Attacking information infrastructure of a nation to gain military and/or economic advantages
4. Generating and disseminating propaganda material",답변: 3
"The chain of evidence relates to
1. DNA testing
2. Making a disk image
3. Handling evidence and controlling
4. Securing laptops to desks during an investigation",답변: 3
"The Kennedy-Kassenbaum Act is also known as
1. RICO
2. HIPAA
3. OECD
4. EU Directive",답변: 2
"Which of the following refers to emanations that reduces to a U.S. Government program?
1. ECHO
2. TEMPEST
3. CLIPPER
4. ECHELON",답변: 2
"Imprisonment is a possible sentence under
1. Civil (tort) law
2. Both civil and criminal law
3. Criminal law
4. Neither civil or criminal law",답변: 3
"Which one of the following conditions must be met if legal electronic monitoring of employees is conducted by an organization?
1. The organization does not need any consent or notification as long as it is conducting legal monitoring
2. The organization must keep all monitored data confidential
3. The organization must have a designated agent present during monitoring
4. The organization must issue a clear statement to employees notifying them of the legal monitoring process",답변: 4
"According to HIPAA regulations, what is the requirement for ensuring the release of patient healthcare information?
1. Training employees on information security best practices
2. Conducting regular audits of patient records
3. Assigning responsibility for ensuring compliance with policies
4. Encrypting all patient data",답변: 3
"What is the purpose of disaster recovery and business continuity plans for patient healthcare information under HIPAA?
1. Ensuring data availability in emergencies
2. Securing patient data from unauthorized access
3. Enhancing patient care
4. Facilitating data analysis",답변: 1
"What is the focus of HIPAA requirements concerning patient healthcare information?
1. Ensuring the confidentiality and security of patient information
2. Minimizing the use of electronic health records
3. Promoting data sharing for research purposes
4. Implementing advanced data analytics tools",답변: 1
"According to HIPAA regulations, what is the responsibility of organizations regarding the protection of patient healthcare information?
1. Conducting regular data backups
2. Designating responsible individuals and establishing recourse for policy violations
3. Developing advanced security technologies
4. Encrypting all patient data",답변: 2
"Which of the following best describes the property that information is not made available or disclosed to unauthorized individuals, entities, or processes?
1. Integrity
2. Confidentiality
3. Availability
4. Authenticity",답변: 2
"What is the goal of the Acting phase in the IDEAL approach to process improvement?
1. Embarking upon a security engineering process improvement effort
2. Learning from the experience and improving your ability
3. Determining where you are relative to where you want to be
4. Doing the work according to the plan",답변: 4
"Which phase of the IDEAL approach to process improvement involves developing a detailed plan of action based on the goals of the effort and recommendations from the diagnosing phase?
1. Acting
2. Diagnosing
3. Establishing
4. Initiating",답변: 3
"In the SSE-CMM MAPPINGS, what conclusions were drawn about the relationship between SSE-CMM PAs and assurance-based activities?
1. The SSE-CMM provides the exact level of granularity required to directly address all specific assurance requirements
2. There is a one-to-one mapping between SSE-CMM PAs and assurance-based activities
3. The SSE-CMM may not provide the level of granularity required to directly address all specific assurance requirements
4. The PAs of the SSE-CMM do not correspond well with the processes of traditional assurance methods",답변: 3
"Which property ensures that the identity of a subject or resource is the one claimed?
1. Integrity
2. Availability
3. Authenticity
4. Confidentiality",답변: 3
"What does the term 'Asset' mean in the context of information security?
1. A sequence of steps performed for a given purpose
2. A written description of a course of action
3. Anything that has value to the organization
4. A security policy",답변: 3
"What is the general aim of the SSE-CMM as suggested in the context of assurance arguments and product assurance evidence?
1. To exclude integrators, product developers, evaluators, and manufacturers from the assurance process
2. To provide a direct one-to-one mapping to traditional assurance methods
3. To replace traditional assurance methods
4. To contribute to the development of assurance arguments and product assurance evidence",답변: 4
"What is the primary goal of the Diagnosing phase in the IDEAL approach to process improvement?
1. Embarking upon a security engineering process improvement effort
2. Learning from the experience and improving your ability
3. Determining where you are relative to where you want to be
4. Doing the work according to the plan",답변: 3
"What is meant by the term 'Process' according to the ISO/IEC 13335 Information Technology standards?
1. A collection of components organized to accomplish a specific function or set of functions
2. The collection of departments, managers, and individuals who have responsibility for a set of tasks or activities
3. A delineation of the activities required to effect a penetration
4. A sequence of steps performed for a given purpose",답변: 4
"What is the property defined as the potential that a given threat will exploit vulnerabilities of an asset or group of assets to cause loss or damage?
1. Risk
2. Confidentiality
3. Integrity
4. Reliability",답변: 1
"What is the primary purpose of ethical hacking?
1. To sell security testing tools and services to the company.
2. To identify and uncover security vulnerabilities in the company's systems.
3. To attempt unauthorized access to a company's network systems.
4. To disrupt the normal operations of the company's network.",답변: 2
"Why is it recommended to engage an independent external firm for ethical hacking?
1. To avoid conflicts of interest and to receive complete and unbiased reporting.
2. To increase costs and achieve more thorough testing.
3. To provide advanced preparation and required configuration changes for testing.
4. To ensure corporate bias and maximize cost-effectiveness.",답변: 1
"What best practice should ethical hackers follow to emulate hackers’ approach more realistically?
1. Conduct remote testing using a black-box methodology to accurately detect vulnerabilities.
2. Immediately report any security vulnerabilities to the client organization.
3. Never modify the target systems to avoid any potential damage.
4. Test on-site to have better control of the system environment.",답변: 1
"What schedule is recommended for the ethical hacking testing?
1. Testing periodically to keep up with advancements in hacker technology and system changes.
2. Testing once a year to ensure thorough testing.
3. Testing randomly and infrequently to avoid disrupting daily operations.
4. Testing bi-annually to allow for significant system changes to occur.",답변: 1
"Which of the following is NOT a commonly used authentication factor in cybersecurity?
1. Something you have
2. Something you use
3. Something you are
4. Something you know",답변: 2
"What type of cybersecurity attack aims to gather sensitive information such as login details and credit card numbers by disguising as a trustworthy entity?
1. SQL Injection
2. Phishing
3. Ransomware
4. DDoS",답변: 2
"What cybersecurity practice involves ensuring that only authorized individuals can access certain information?
1. Intrusion detection
2. Access control
3. Vulnerability scanning
4. Firewall configuration",답변: 2
"What does 'DDoS' stand for in the context of cybersecurity?
1. Distributed Denial of Service
2. Decentralized Data Security
3. Digital Data of Service
4. Direct Denial of Service",답변: 1
"What should you do if you receive an unsolicited email with a link asking you to click and provide your personal information?
1. Reply to the email with your information
2. Forward the email to your colleagues
3. Immediately click the link and provide the information
4. Delete the email and do not click on the link",답변: 4
"What is a common method of social engineering used to trick individuals into disclosing personal or sensitive information?
1. Virus scanning
2. Shoulder surfing
3. Encryption keys
4. Double authentication",답변: 2
"Which of the following is a recommended practice to mitigate the risk of malware infection?
1. Regularly update and patch software
2. Only download software from unknown sources
3. Disable firewalls and antivirus programs
4. Share USB drives between computers without scanning for viruses",답변: 1
"What is the focus of a security audit or vulnerability assessment?
1. Enacting threats
2. Exploiting vulnerabilities
3. Identifying vulnerabilities and recommend mitigation measures
4. Locating threats",답변: 3
"What kind of physical access device restricts access to a single individual at any one time?
1. Perimeter security
2. Checkpoint
3. Security zones
4. Mantrap",답변: 4
"Which of the following is a mechanism for managing digital certificates through a system of trust?
1. ISA
2. SSL
3. PKCS
4. PKI",답변: 4
"Which protocol is used to create a secure environment in a wireless network?
1. WEP
2. WPA2
3. WTLS
4. WAP",답변: 2
"What type of exercise is conducted with full knowledge of the target environment?
1. White box
2. Black box
3. Gray box
4. Glass box",답변: 1
"You want to establish a network connection between two LANs using the Internet. Which technology would best accomplish that for you?
1. SLIP
2. PPP
3. L2TP
4. IPSec",답변: 4
"Which design concept limits access to systems from outside users while protecting users and systems inside the LAN?
1. Router
2. DMZ
3. VLAN
4. I&A",답변: 2
"In the key recovery process, which key must be recoverable?
1. Secret key
2. Previous key
3. Rollover key
4. Escrow key",답변: 4
"Which kind of attack is designed to overload a system or resource, taking it temporarily or permanently offline?
1. SYN flood
2. Spoofing
3. Man in the middle
4. Trojan",답변: 1
"Which component of an NIDS collects data?
1. Analyzer
2. Data source
3. Sensor
4. Event",답변: 3
"What is the process of making an operating system secure from attack called?
1. Sealing
2. Tuning
3. Locking down
4. Hardening",답변: 4
"The integrity component provides which feature of the CIA triad?
1. Verification that data is kept private and secure
2. Establishment of clear access control of data
3. Verification that information is accurate
4. Verification that ethics are properly maintained",답변: 3
"Which mechanism is used by PKI to allow immediate verification of a certificate's validity?
1. CRL
2. SSHA
3. OCSP
4. MD5",답변: 3
"Which of the following is used to create a VLAN from a physical security perspective?
1. Firewall
2. Router
3. Switch
4. Hub",답변: 3
"A user has just reported that he downloaded a file from a prospective client using IM. The user indicates that the file was called account.doc. The system has been behaving unusually since he downloaded the file. What is the most likely event that occurred?
1. Your user may have accidently changed a setting on the system.
2. Your user inadvertently downloaded a macro virus using IM.
3. Your user may have downloaded a rootkit.
4. The system is unstable due to the use of IM.",답변: 2
"Which mechanism or process is used to enable or disable access to a network resource based on attacks that have been detected?
1. NADS
2. NIDS
3. NITS
4. NIPS",답변: 4
"Which of the following would provide additional security to an Internet web server?
1. Changing the default port for traffic to 1019
2. Changing the default port for traffic to 161
3. Changing the default port for traffic to 80
4. Changing the default port for traffic to 443",답변: 4
"What type of program exists primarily to propagate and spread itself to other systems and can do so without interaction from users?
1. Logic bomb
2. Worm
3. Virus
4. Trojan horse",답변: 2
"An individual presents herself at your office claiming to be a service technician. She is attempting to discuss technical details of your environment such as applications, hardware, and personnel used to manage it. This may be an example of what type of attack?
1. Perimeter screening
2. Access control
3. Behavioral engineering
4. Social engineering",답변: 4
"Which of the following is a major security problem with FTP?
1. Memory traces can corrupt file access.
2. FTP sites are unregistered.
3. Password files are stored in an unsecure area on disk.
4. User IDs and passwords are unencrypted.",답변: 4
"Which system would you install to provide detective capabilities within a network?
1. HIDS
2. NIDS
3. HIPS
4. NIPS",답변: 2
"The process of maintaining the integrity of evidence and ensuring no gaps in possession occur is known as what?
1. Three As of investigation
2. Security policy
3. Security investigation
4. Chain of custody",답변: 4
"Which of the following creates a fixed-length output from a variable-length input?
1. SHA8
2. SHA12
3. MD7
4. MD5",답변: 4
"Granting access to a system based on an individual’s retina scan is an example of what authentication method?
1. Biometrics
2. CHAP
3. I&A
4. Smart card",답변: 1
"What is also known as the physical address to a computer system?
1. MAC
2. STAC
3. RBAC
4. DAC",답변: 1
"What is the process of investigating a computer system for information relating to a security incident?
1. Computer forensics
2. Security policy
3. Evidence gathering
4. Virus scanning",답변: 1
"Which protocol is commonly used as a replacement for Telnet and FTP?
1. SCP
2. SSH
3. Telnet2
4. SSL",답변: 2
"Which algorithm is commonly used to create thumbprints for digital certificates?
1. SHA8
2. SHA2
3. MD7
4. SHA12",답변: 2
"Granting access to a system based on a factor such as a password is an example of what type of authentication method?
1. Something you have
2. Something you know
3. Something you smell
4. Something you are",답변: 2
"What is also referred to as a logical address to a computer system?
1. MAC address
2. IP address
3. SMAC address
4. IPX address",답변: 2
"How many bits are in an IPv6 address?
1. 256
2. 32
3. 128
4. 64",답변: 3
"Which of the following is NOT a core concept of the CIA triad in cybersecurity?
1. Authentication
2. Integrity
3. Availability
4. Confidentiality",답변: 1
"What is the primary responsibility of an ethical hacker in relation to the CIA triad?
1. To provide unauthorized access to information
2. To violate the confidentiality of information
3. To disrupt the availability of resources
4. To ensure the integrity, confidentiality, and availability of information and resources",답변: 4
"Which phase of incident response involves methodically collecting evidence without altering or damaging it?
1. Investigation
2. Analysis and tracking
3. Containment
4. Triage",답변: 1
"What does the fault tolerance technique provide in the event of a component failure?
1. High level of performance
2. Redundancy to handle a component failure
3. Limited system capacity
4. Low level of availability",답변: 2
"What is the purpose of a service-level agreement (SLA) in the context of business continuity?
1. To outline a disaster recovery plan
2. To ensure the fault tolerance of systems
3. To provide high-availability architecture
4. To define the obligations of the service provider to the client",답변: 4
"In the context of business continuity, what defines how well a system is providing its services?
1. Service-level agreement
2. High-availability architecture
3. Fault tolerance
4. Corporate incident response plan",답변: 2
"Which type of alternate site provides the least expense but greater outage time?
1. Cold site
2. Hot site
3. Warm site
4. Recovery site",답변: 1
"Why is it important to store backups in a secure and offsite location?
1. To easily retrieve backups in case of hardware failure
2. To keep backups away from internal unauthorized access
3. To ensure backups are easily accessible to network administrators
4. To reduce the expense of maintaining backups",답변: 2
"What is the primary responsibility of an administrator during the recovery process?
1. To evaluate the efficacy of the disaster recovery plan
2. To review and update the disaster recovery process
3. To guide and oversee the recovery process
4. To conduct regular simulations and drills",답변: 3
"Which guideline is suggested for effective disaster recovery planning?
1. Conduct regular testing and review of the business continuity plan
2. Avoid the use of drills to evaluate plan effectiveness
3. Minimize redundancy to reduce costs
4. Neglect to test the disaster recovery plan",답변: 1
"What is the purpose of a chain of custody when collecting evidence?
1. To ensure that evidence is admissible in court
2. To enforce or maintain the handling of evidence
3. To document the whereabouts of the evidence from collection to presentation in court
4. To preserve the evidence in question",답변: 3
"What is the primary function of a Network layer in the OSI model?
1. Ensuring the transport of data is successful
2. Identifying established system sessions
3. Determining the path of data packets
4. Providing a translation of data",답변: 3
"In the TCP/IP suite, which layer's function is to ensure the transport or sending of data is successful?
1. Transport
2. Session
3. Physical
4. Network",답변: 1
"What is the purpose of subnetting in a network?
1. To logically breakdown a network address space into smaller subnetworks.
2. To assign IP addresses to network hosts.
3. To enhance network security.
4. To expand the size of a network address space.",답변: 1
"Which type of port ranges from 1 to 1023 and is commonly used for daily operations?
1. Common ports
2. Registered ports
3. Well-known ports
4. Dynamic ports",답변: 3
"What does the Address Resolution Protocol (ARP) do in a network?
1. Verifies that a host is reachable.
2. Resolves domain names to IP addresses.
3. Allocates IP addresses to network devices.
4. Translates IP addresses to media access control (MAC) addresses.",답변: 4
"Which protocol is commonly used for secure communication over a computer network?
1. SSL
2. SMTP
3. HTTP
4. FTP",답변: 1
"What layer of the OSI model provides a translation of data that is understandable by the next receiving layer?
1. Transport
2. Session
3. Presentation
4. Application",답변: 3
