Question,Answer
"사이버 보안법에 따르면, 어느 기관이 전국 사이버 보안 보호 업무를 조정하고 안내 할 책임이 있습니까?\n1. 국가 안보국\n2. 국가 네트워크 및 정보화 주요 그룹\n3. 공공 안보부\n4. 법무부","답변: 2"
"GDPR에 따르면 이메일이 데이터 보호 규정을 준수하도록하는 모범 사례는 무엇입니까?\n1. 전화 번호 및 주소 주소를 포함한 모든 이메일에 수령인의 자세한 개인 정보를 포함시킵니다.\n2. 수신자의 명시적인 동의로만 마케팅 이메일을 보내고 구독을 취소 할 수있는 옵션을 제공합니다.\n3. 암호화되지 않은 이메일 서비스를 사용하여 민감한 정보가 포함 된 메시지를 보냅니다.\n4. 동의없이 회사 내 직원의 이메일 주소를 자유롭게 공유","답변: 2"
"중국의 사이버 보안 수준 보호 시스템에 따르면, 다음 중 2 단계 보안 보호에 대한 요구 사항을 설명하는 것은 무엇입니까?\n1. 주로 비즈니스 연속성이 필요한 중요한 정보 인프라를 대상으로합니다\n2. 기본 보안 보호 조치가 필요한 일반 정보 네트워크 및 정보 시스템에 적용됩니다.\n3. 국가 안보 및 사회 및 경제 운영과 관련된 중요한 정보 시스템에는 엄격한 보안 보호가 필요합니다.\n4. 간단한 안전 제어가 필요한 소기업에만 적용됩니다.","답변: 2"
"개인 정보 프로세서는 개인 정보 처리의 투명성을 어떻게 보장해야합니까?\n1. 처리 정보를 개인에게 공개하지 마십시오\n2. 개인 정보가 유출 된 경우에만 개인에게 알립니다\n3. 개인 정보 처리에 대한 관련 정보를 개인에게 적극적으로 알립니다.\n4. 개인 정보 처리에 대해 적극적으로 문의하도록 개인에게 요청하십시오.","답변: 3"
"다음 중 조직 내에서 보안 제어의 구현 및 효과를 평가하는 데 사용되는 보고서는 무엇입니까?\n1. Soc 1\n2. Soc 2 Type 1\n3. Soc 2 Type 2\n4. Soc 3","답변: 3"
"사이버 보안법에 따르면, 사용자가 불법 정보를 게시한다는 사실을 알 때 네트워크 서비스 제공 업체가 다음 중 어떤 조치를 취해야합니까?\n1. 불법 정보를 즉시 삭제하십시오\n2. 사용자에게 직접 삭제하도록 통지하십시오\n3. 규제 기관의 지침을 기다립니다\n4. 무시하십시오","답변: 1"
"개인 정보 보호 정책에 따르면, 다음 중 데이터를 수집하고 사용하기 위해 사용자의 동의가 필요한 상황은 무엇입니까?\n1. 웹 사이트가 쿠키를 사용하여 사용자 경험을 향상시키는 경우\n2. 회사가 세금 선언에 대한 직원 급여 정보를 수집 해야하는 경우\n3. 정부 기관이 범죄 조사를 위해 사용자 데이터를 요청할 때\n4. 사용자가 소셜 미디어에 대한 사진과 의견을 공유하기 위해 자원 봉사 할 때","답변: 1"
"경제, 사회 및 거버넌스 문제를 다루기 위해 어떤 조직이 개발되었고 국경을 넘어 민감한 데이터가 어떻게 전송되는지를 다루었습니까?\n1. 유럽 연합\n2. 유럽 협의회\n3. Safe Harbor\n4. 경제 협력 및 개발 조직","답변: 4"
"지능 수집 작업을 수행 할 때 감시 규정을 준수하는 데 필요한 조치는 무엇입니까?\n1. 다른 컬렉션 방법이없는 경우에만 청취를 사용하십시오.\n2. 특정 사법 승인을 얻고 명확한 절차를 따르십시오\n3. 대상 개인에게 알리지 않고 모니터링하십시오\n4. 모든 통신의 무차별 모니터링을 수행하십시오","답변: 2"
"개인 정보의 국경 간 전송 측면에서 개인 정보 보호법은 어떤 요구 사항을 규정합니까?\n1. 개인으로부터 독점 동의를 얻어야합니다\n2. 데이터 보안 평가를 수행해야합니다\n3. 수신자 국가의 데이터 보호 수준이 중국의 데이터 보호 수준보다 낮지 않도록해야합니다.\n4. 위의 모든 것","답변: 4"
"우리나라는 National Software Copyright 등록 및 관리 작업을 담당합니다.\n1. 국가 저작권 관리\n2. 주 언론 및 출판 기관\n3 주 지적 재산 관리\n4. 지역 지적 재산 사무소","답변: 1"
"다음 중 어떤 상황에서 개인 정보 처리는 행정 처벌을 구성하지 않습니까?\n1. 동의없이 허가없이 민감한 개인 정보를 처리합니다\n2. 사용자가 명시 적으로 반대하는 경우 마케팅 메시지를 계속 보내십시오.\n3. 법에 따라 법정 의무를 수행하기 위해 개인 정보를 처리하십시오.\n4. 개인 정보에 필요한 보안 보호 조치가 취하지 않았습니다.","답변: 3"
"주로 목표로하는 국가 안보법에 규정 된 감독 메커니즘은 무엇입니까?\n1. 국가 안보 기관의 법 집행 행동\n2. 시민의 일상 행동\n3. 회사의 비즈니스 비밀\n4. 중국의 외국 기관의 활동","답변: 1"
"국경 간 데이터 전송에서 GDPR은 추가 준수 조치없이 EU에서 데이터를 전송할 수있는 곳은 어디입니까?\n1. EU-US 개인 정보 보호 방패 프레임 워크에 서명 한 국가\n2. 데이터 보호 수준이 충분한 유럽위원회에 의해 인정 된 모든 국가\n3. EU와의 자유 무역 협정이있는 모든 국가\n4. 엄격한 데이터 보호법을 구현하는 국가","답변: 2"
"국경 간 데이터 전송 측면에서, 중화 인민 공화국의 데이터 보안법에 따르면, 다음 중 보안 평가가 필요하지 않은 상황은 무엇입니까?\n1. 주요 정보 인프라 운영자는 해외에 개인 정보를 제공합니다.\n2. 비정규 정보 인프라 운영자는 해외에 중요한 데이터를 제공합니다.\n3. 개인은 해외에 중요하지 않은 데이터를 제공합니다\n4. 기업은 해외에 중요한 데이터를 제공합니다","답변: 3"
"개인 정보 보호 방패 원칙이 취소 된 후 기업이 어떻게 EU에서 미국으로 개인 데이터를 법적으로 전송할 수 있습니까?\n1. EU-US Privacy Shield 프레임 워크를 사용하십시오\n2. 표준 계약 조항 (SCC) 채택\n3. 데이터 주제의 명시 적 동의에 의존\n4. 내부 데이터 보호 계약을 수립하십시오","답변: 2"
"국가 안보 사건을 처리 할 때, 관련 법률을 위반하여 직면 할 수있는 법적 부채는 다음과 같습니다.\n1. 좋아요\n2. 수감\n3. 지역 사회 봉사\n4. 정치적 권리 박탈","답변: 3"
"개인 정보 보호법에 따라 다음 중 개인 정보 보호 권한 침해를 구성 할 수있는 행동은 무엇입니까?\n1. 사용자의 동의없이 위치 정보를 수집하십시오\n2. 앱의 사용자의 익명 주석을 공개합니다\n3. 사용자 경험을 향상 시키려면 사용자 선호도를 저장하십시오\n4. 사용자가 언제든지 개인 정보에 액세스하고 삭제할 수 있도록합니다.","답변: 1"
"국가 안보법에서, 다음 중 국가 안보를 보호 할 수있는 시민과 조직의 책임은 무엇입니까?\n1. 주 비밀을 유지하십시오\n2. 국가 안보 교육에 참여합니다\n3. 국가 안보를 위험에 빠뜨리는 행동을보고하십시오\n4. 위의 모든 것","답변: 4"
"개인 정보 위반을 다룰 때, 어떤 법률이 개인이 데이터 유출 후 데이터 프로세서에 대해 소송을 제기 할 수 있습니까?\n1. 미국에서는 HIPAA 행동\n2. EU GDPR\n3. 중국의 사이버 보안법\n4. 호주의 개인 정보 보호법 1988","답변: 2"
"중화 인민 공화국의 데이터 보안법에 따르면, 국경을 넘어 데이터를 전송할 때 다음 중 어떤 조치를 따라야합니까?\n1. 검열없이 국경을 가로 질러 데이터를 자유롭게 전송합니다\n2. 간단한 내부 검토 후 국경을 가로 지르는 데이터 전송\n3. 관련 국가 부서의 안전 평가를 받아야하며 국가가 규정 한 조건을 충족시켜야합니다.\n4. 수신자 국가의 동의로 국경을 가로 지르는 데이터 전송","답변: 3"
"다음 중 개인 데이터의 정의를 충족하지 않는 상황은 무엇입니까?\n1. 개인 이름과 주소\n2. 익명 통계 분석 데이터\n3. 개인 IP 주소\n4. 개인 건강 기록","답변: 2"
"개인 정보 분류에서 다음 중 민감한 개인 정보는 무엇입니까?\n1. 개인 교육 배경 및 업무 경험\n2. 개인 은행 계좌 및 지불 도구 암호\n3. 개인 이메일 및 전화 번호\n4. 개인 건강 상태 및 여행 기록","답변: 2"
"질문 : FERPA (Family Educational Rights and Privacy Act)에 따라 학생의 교육 기록에서 개인 식별 정보를 공개하려면 정보가 되려면 부모 또는 적격 학생의 서면 허가가 필요합니까? =======\n1. 예비 고용주에게 석방.\n2. 학생이 전학하는 학교로 석방.\n3. 감사 또는 평가 목적으로 특정 개인에게 공개.\n4. 사법 명령 또는 합법적으로 명령 된 소환장에 대한 응답으로 석방.","답변: 3"
"국가 안보법에 따르면, 다음 중 국가 안보 기관의 책임이 아닌 것은 무엇입니까?\n1. 국가의 영토 완전성을 유지하십시오\n2. 국가 안보를 위험에 빠뜨리는 의심되는 행동을 조사하십시오\n3. 국가 안보 중요 정보 인프라를 보호하기 위해 필요한 조치를 취하십시오.\n4. 국가 안보를 위험에 빠뜨리는 범죄에 대한 대중 기소 기소","답변: 4"
"사례 연구에서 회사는 고객 데이터를 보호하지 못해 벌금을 물었습니다.\n1. 반 스팸 법\n2. 소비자 권리 보호법\n3. 데이터 보호법\n4. 사이버 보안법","답변: 3"
"""정보 시스템의 보안 수준 보호에 대한 지침""에 따르면, 어떤 두 등급 요소는 정보 시스템의 보안 보호 수준을 결정합니까?\n1. 위협, 취약성\n2. 시스템 가치와 위험\n3. 정보 보안, 시스템 서비스 보안\n4. 위반중인 물체와 대상에 대한 침해 정도","답변: 4"
"GDPR (Global Data Protection Regulation)에 따르면, 조직은 데이터 위반 후 규제 기관에 얼마나 오래 알려야합니까?\n1. 즉시, 시간 제한이 없습니다\n2. 72 시간 이내에\n3. 일주일 이내에\n4. 데이터 위반의 성격을 결정한 후 1 개월 이내에","답변: 2"
"다음 중 규정 준수 요구 사항에 따라 개인 데이터를 처리 할 때 조직이 수행 해야하는 단계가 아닌 것은 무엇입니까?\n1. 데이터 주제로부터 명확한 동의를 얻습니다\n2. 데이터의 익명화를 확인하십시오\n3. 데이터 보존 기간을 설정하고이를 준수하십시오.\n4. 데이터 유출에 대한 일반 시뮬레이션 드릴","답변: 4"
"""중요한 정보 인프라의 보안 보호에 대한 규정""에 따르면, 중국 인민 공화국 내 운영 중 중요한 정보 인프라 운영자가 해외로 전송하는 동안 개인 정보와 중요한 데이터를 수집하고 생성 한 상황은 어느 상황입니까?\n1. 언제든지 자유 변속기\n2. 안전 평가 후\n3. 특정 국가의 수령인에게만 양도하는 것만 허용됩니다.\n4. 사용자의 동의와 함께","답변: 2"
"사이버 보안 법 (China)에 따르면 네트워크 운영자가 이행해야 할 보안 보호 의무가 포함되어 있지 않습니까?\n1. 정기적으로 사이버 보안 테스트 및 위험 평가를 수행합니다\n2. 사용자가 게시 한 검토 및 필터 정보\n3. 6 개월 이상 네트워크 로그 저장\n4. 수집 및 사용자에게 표현하는 데 사용되는 정보의 목적, 방법 및 범위를 설명하십시오.","답변: 2"
"개인 정보 보호법에 따르면, 다음 원칙 중 개인 정보 프로세서가 특정 목적을 달성하는 데 필요한 범위 내에서만 개인 정보를 처리 해야하는 원칙은 무엇입니까?\n1. 합법성의 원칙\n2. 목적의 제한 원리\n3. 데이터 최소화 원리\n4. 투명성 원리","답변: 2"
"중화 인민 공화국의 데이터 보안법에 따르면 위험 평가를 수행 한 후 데이터 프로세서가 어떤 조치를 취해야합니까?\n1. 위험 평가 결과를 무시하십시오\n2. 위험 평가 결과에 따라 해당 안전 조치를 취하십시오.\n3. 고위험 데이터에 대한 조치를 취하십시오\n4. 위험 평가 결과를 공개하십시오","답변: 2"
"국경 간 데이터 전송에서, 다음 국제 조약 중 어느 것이 데이터 주권의 중요성을 강조 하는가?\n1. 일반 데이터 보호 규정 (GDPR)\n2. 사이버 보안법\n3. 세계 지적 재산기구의 저작권 조약\n4. 기후 변화에 관한 유엔 프레임 워크 협약","답변: 1"
"형사 소송에서 전자 증거의 처리와 관련하여 다음 중 올바른 것은 무엇입니까?\n1. 전자 증거는 전문 및 기술 전문가 만 제공 할 수 있습니다.\n2. 전자 증거는 취득 후 24 시간 이내에 제출해야합니다.\n3. 전자 증거 수집은 법적 절차를 따라야합니다.\n4. 전자 증거는 모든 경우에 동등한 법적 영향을 미칩니다.","답변: 3"
"국경 간 데이터 계약에 따라 다음 중 데이터 수신자가 준수 해야하는 의무가 아닌 것은 무엇입니까?\n1. 데이터의 보안 저장 및 처리를 확인하십시오\n2. 데이터 주제가 삭제를 요청할 때 즉시 데이터를 파괴하십시오.\n3. 데이터는 데이터 주제의 동의없이 제 3 자에게 전송되어서는 안됩니다.\n4. 데이터 전송이 완료된 직후 모든 사본 파괴","답변: 4"
"주정부는 대학 및 직업 학교와 같은 기업 및 교육 및 교육 기관을 지원하여 네트워크 보안 관련 교육 및 교육을 수행하고 네트워크 보안 재능을 육성하고 () 네트워크 보안 인재 교환을위한 다양한 방법을 채택합니다.\n1. 개선\n2. 개선\n3. 홍보\n4. 홍보","답변: 4"
"미국의 개인 정보 보호법과 유럽 연합의 법률에는 큰 차이가 있습니다.미국 기업들이 더 엄격한 요구 사항을 충족해야하기 때문에 미국 회사가 유럽 기업 및 유럽 시장과의 비즈니스를 수행하는 데이 차이를 연결하는 데 필요합니다. 어떤 미국 프로그램이 이러한 차이를 극복하도록 돕기 위해 어떤 미국 프로그램이 설계 되었습니까?\n1. Sox\n2. HIPAA\n3. GLBA\n4. Safe Harbor","답변: 4"
"다음 중 다음 기술은 전송 중에 개인 정보의 안전을 보장하고 규제 요구 사항을 준수하는 데 도움이 될 수있는 기술은 무엇입니까?\n1. 돌이킬 수없는 해시 함수를 사용하십시오\n2. SSL (Secure Sockets Layer) 또는 전송 계층 보안 (TLS) 구현\n3. 응용 프로그램 액세스 제어 목록 (ACL)\n4. 데이터 손실을 방지하기 위해 데이터를 정기적으로 백업하십시오","답변: 2"
"네트워크 제품 및 서비스의 ()는 제품 및 서비스에 대한 보안 유지 보수를 지속적으로 제공해야합니다. 보안 유지 보수 제공은 지정된 기간 내에 종료되거나 당사자가 합의하지 않아야합니다.\n1. 제작자\n2. 제공자\n3. 사용자\n4. 운영 및 유지 보수","답변: 2"
"개인 정보 보호법에 따르면 데이터 과목이 즐기는 기본 권리는 무엇입니까?\n1. 사전 동의의 권리 만 즐기십시오\n2. 사전 동의, 데이터 액세스, 데이터 수정, 데이터 삭제 및 데이터 운반 권한에 대한 권리를 누리십시오.\n3. 데이터 액세스 및 데이터 삭제 권한을 즐기십시오\n4. 데이터를 수정하고 데이터를 전달할 권리 만 즐기십시오.","답변: 2"
"개인 정보 보호법의 틀에 따라 다음 기관 중 개인 정보 처리 활동을 감독 할 책임이있는 기관은 무엇입니까?\n1. 시장 규제를위한 국가 관리\n2. 국가 인터넷 정보 사무소\n3. 국민 보건위원회\n4. 국가 개발 및 개혁위원회","답변: 2"
"다음 중 데이터 보안보다는 조직의 품질 관리 시스템에 중점을 둔 표준은 무엇입니까?\n1. ISO 9001\n2. ISO 27001\n3. OSHA 18001\n4. GDPR","답변: 1"
"다음 중 국제 규정을 위반하고 국경 간 데이터 전송을 포함 할 수있는 상황은 무엇입니까?\n1. 사용자의 동의없이 EU 시민의 개인 데이터를 미국의 클라우드 서버로 전송합니다.\n2. 귀하의 국가 내에서 고객 데이터를 저장하고 처리하십시오\n3. GDPR 표준을 준수하는 보안 프로토콜을 사용하여 데이터 전송\n4. 데이터 전송 중 데이터를 보호하기 위해 암호화 기술을 사용하십시오.","답변: 1"
"중화 인민 공화국의 데이터 보안법에 따르면, 데이터 보안 관리 시스템을 구축 할 때 다음 중 어떤 조치 중 가장 우선 순위가 있습니까?\n1. 정기적 인 안전 감사를 구현하십시오\n2. 데이터 분류 및 채점 시스템을 설정하십시오\n3. 고급 보안 기술 측정을 배포하십시오\n4. 비상 대응 계획을 개발하십시오","답변: 2"
"국경 간 데이터 전송의 준수를 보장하기 위해 개인 정보 프로세서는 어떤 원칙을 따라야합니까?\n1. 데이터 수신 국가가 허용하는 정도로만 전송\n2. 수신기가 발신자와 비슷한 보호 수준을 제공하는지 확인하십시오.\n3. 미리 통지 및 국경 간 데이터 전송에 대한 사용자의 명확한 동의를 얻습니다.\n4. 위의 모든 것","답변: 4"
"결제 카드 산업 데이터 보안 표준 (PCI DSS)에는 신용 카드 지불 및 처리와 관련된 엔티티의 보안 요구 사항이 필요합니다.\n1. 기술\n2. 비 기술적\n3. 기술 및 비 기술적\n4. 기술적이거나 비 기술적이지 않음","답변: 3"
"국제 협력 계약에 따라 다음 중 증거 수집 방법은 유효하지 않습니까?\n1. 대상 국가의 동의없이 원격 데이터 수집\n2. Interpol을 통한 공식적인 요청\n3. 양국 간의 양측 인도 계약\n4. 상호 지원 법률 원조 조약에 따른 요청","답변: 1"
"개인 정보 보호법에 따르면, 대규모 개인 정보 유출이 발생한 후 기업이 규제 기관에 얼마나 오래보고해야합니까?\n1. 24 시간 이내에\n2. 48 시간 이내에\n3. 72 시간 이내에\n4. 일주일 이내에","답변: 3"
"사용자 데이터를 처리 할 때 다음 중 가장 직접적으로 사용자가 알아야 할 권리가 포함되는 것은 무엇입니까?\n1. 데이터 암호화 구현\n2. 정기적으로 개인 정보 보호 정책을 업데이트하십시오\n3. 액세스 제어 목록을 설정하십시오\n4. 데이터 백업을 만듭니다","답변: 2"
"GDPR (European General Data Protection Regulation)에 따라 데이터 주제는 개인 데이터의 삭제를 요청할 권리가 있습니다.\n1. 액세스 권한\n2. 수정 권한\n3. 잊을 권리\n4. 제한된 처리 권한","답변: 3"
"중요한 정보 인프라 사업자가 네트워크 제품 및 서비스를 구매하는 경우 보안 및 기밀 유지 () 및 ()를 명확히하기 위해 규정에 따라 제공자와 보안 및 기밀 유지 계약에 서명해야합니다.\n1. 관리\n2. 보호\n3. 의무\n4. 책임","~ 안으로"
"질문 : 시나리오\n\n캐나다 온타리오 주 Thorn Bay에있는 Berry Country Regional Medical Center의 개인 정보 보호 및 준수 여부로 처음 2 년을 되돌아 보면 직원들에게 직원들을위한 최첨단 시뮬레이션 기반 교육을 개발함으로써 의료 직원뿐만 아니라 환자가 접근 할 수있는 대화식 의료 기록 시스템을 수립하는 것에 대한 퍼레이드가 있습니다.그러나 이제 당신이 직기가 큰 질문입니다. 최근에 생성 된 모든 레코드만이 아니라 몇 년 전부터 아직 진행중인 모든 데이터를 어떻게 관리합니까?작년에 생성 된 데이터 흐름 다이어그램에는 여러 서버, 데이터베이스 및 워크 스테이션이 표시되며, 그 중 다수는 아직 새로운 레코드 시스템에 통합되지 않은 파일을 보유하고 있습니다.\n이 데이터의 대부분은 암호화되지만 지속성은 보안 및 규정 준수 문제를 제기 할 수 있습니다.환자 정보를 사용하여 의료진이 수행하는 여러 장기 연구에 의해 상황은 더욱 복잡해집니다.최근 주요 캐나다 개인 정보 보호 규정을 검토 한 후 의료 센터가이를 관찰하고 있는지 확인하고자합니다.\n\n또한 최근 레코드 스토리지 섹션 방문을 기억하며, 종종 현대 시설 옆에있는 오래된 병원의 지하실에서 ""The Dungeon""이라고 불립니다.이들 중 일부는 수년, 의학적 상태 또는 알파벳순으로 표시된 상자에 있었고, 다른 사람들은 선반과 바닥에 미분화 된 다발에있었습니다.이 섹션의 뒷 선반에는 데이터 테이프와 오래된 하드 드라이브가 종종 표지되지 않았지만 수년간 보였습니다.던전에서 나가는 길에, 당신은 당신이 인식하지 못한 실험실 코트에있는 작은 남자를 앞서 보았습니다.그는 팔 아래에 폴더의 배치를 가지고 있었고, 보관에서 제거한 기록은 분명히 기록되었습니다.\n\nBerry Country Regional Medical Center에서 저장된 데이터에 가장 적용되는 규제는 무엇입니까?\n=======\n1. 개인 정보 보호 및 전자 문서 법\n2. 건강 보험 휴대 성 및 책임 법\n3. Health Records Act 2001\n4. 유럽 연합 지침 95/46/EC","답변: 1"
"상황이 심각하다면, 데이터 보안법의 조항을 위반하여 기업에 부과 될 수있는 벌금의 범위는 얼마입니까?\n1. RMB 100,000 ~ RMB 1 백만\n2. RMB 1 백만에서 RMB 천만\n3. RMB 5 천만에서 RMB 1 억\nRMB 4 억 4 천만에서 RMB 10 억","답변: 2"
"다음 중 규정 준수 아티팩트는 무엇입니까?\n1. 클라우드 고객과 제공 업체 간의 계약 사본\n2. 관리 로그 데이터의 사본\n3. 감독에 사용 된 규정 사본\n4. 특정 산업의 규제 환경을 조성하는 법의 사본","답변: 2"
"개인 정보의 주제가 삭제할 권리를 행사할 때 다음 중 어느 상황이 허용되지 않습니까?\n1. 개인 정보 처리의 목적이 달성되었습니다.\n2. 개인 정보의 주제는 동의를 철회합니다\n3. 개인 정보 컨트롤러는 법을 위반하여 개인 정보를 처리합니다.\n4. 개인 정보 요청의 주제는 개인적인 이유로 삭제됩니다.","답변: 4"
"GDPR (General Data Protection Regulation)에 따르면, 다음 원칙 중 조직은 개인 데이터 처리에 명확하고 합법적 인 목적을 가져야하며 처리가 해당 목적과 일치해야합니까?\n1. 데이터 최소화 원리\n2. 목적의 제한 원리\n3. 사용자 동의 원칙\n4. 휴대 할 권리","답변: 2"
"사이버 보안법에 따라 다음 중 하나는 해킹을 방지하기 위해 기업이 준수 해야하는 의무가 아닌 것은 무엇입니까?\n1. 정기적 인 안전 위험 평가\n2. 모든 데이터 유출을 즉시 공개하십시오\n3. 비상 대응 및 데이터 복구 계획을 수립하십시오\n4. 사용자 데이터를 암호화하고 보호합니다","답변: 2"
"특정 시점을 기반으로하는 SOC Type 1 보고서와 달리 SOC Type 2 보고서는 일정 기간 동안 수행됩니다.SOC Type 2 보고서의 최소 시간은 얼마입니까?\n1.6 개월\n2. 한 달\n3. 1 년\n4. 일주일","답변: 1"
"다음 규정 중 조직은 개인 정보를 보호하기 위해 개인 데이터를 처리 할 때 특정 보호 조치를 따를 필요가있는 것은 무엇입니까?\n1. ISO 9001\n2. 국제 해양 단체 인 Solas\n3. EU GDPR\n4. NIST CSF","답변: 3"
"개인 정보와 관련된 데이터를 처리 할 때 다국적 기업을 따라야하는 다음 원칙 중 어떤 원칙을 따라야합니까?\n1. 데이터가 공급되는 국가의 개인 정보 보호법을 준수합니다.\n2. 데이터 수신 국가의 개인 정보 보호법 우선 순위\n3. 국제 계약에 명시된 최소 개인 정보 보호 표준을 준수\n4. 데이터 소스 및 데이터 수신 국가의보다 엄격한 개인 정보 보호법을 준수합니다.","답변: 4"
"개인 데이터의 국경 간 전송을 위해 캘리포니아의 CCPA의 특수 규정은 무엇입니까?\n1. 모든 형태의 국경 간 데이터 전송을 금지합니다\n2. 데이터 수신자는 CCPA와 동일한 데이터 보호 표준을 준수해야합니다.\n3. 무제한 국경 간 데이터 전송 허용\n4. 캘리포니아 주지사의 승인은 데이터 전송 전에 얻어야합니다.","답변: 2"
"GDPR에 따르면 국경 간 데이터 전송을 수행 할 때 다음 중 어떤 상황에서 추가 준수 조치가 필요하지 않습니까?\n1. 유럽 경제 지역 내 국가로 데이터 전송 (EEA)\n2. 유럽위원회가 적절한 데이터 보호 수준을 갖는 것으로 인정 된 국가로 데이터 전송\n3. 미국으로 데이터를 전송하지만 수령인은 개인 정보 보호 실드 인증 회사입니다.\n4. 적절한 보호 수준이 있고 표준 계약 조건에 서명하지 않은 국가에 데이터를 전송합니다.","답변: 2"
"개인 정보 처리와 관련된 계약에 서명 할 때 사용자 권리를 보호하는 데 중요한 일이 필요한가?\n1. 계약의 개인 정보 보호 조건을 무시하십시오\n2. 데이터 처리의 범위와 목적이 계약에 명확하게 정의되어 있는지 확인하십시오.\n3. 개인 정보를 최소화하십시오\n4. 데이터 컨트롤러의 약속을 완전히 신뢰하십시오","답변: 2"
"법 집행 기관이 사건 조사 중에 수색 영장없이 법적으로 시민 거주지에 입국 할 수 있습니까?\n1. 예, 비상 범죄를 의심한다면\n2. 그렇습니다. 시민이 동의한다면\n3. 법적 수색 영장이없는 한\n4. 공공 장소에 있지 않는 한","답변: 3"
"데이터 보안법에 따르면, 회사가 데이터 보안 규정을 위반하고 많은 양의 개인 정보가 유출되는 경우 회사는 어떤 법적 책임을 부여 할 수 있습니까?\n1. 손실에 대한 보상과 같은 민사 책임 만\n2. 형사 책임 만 부담하면 회사의 머리는 범죄 적으로 책임을 질 수 있습니다.\n3. 형사, 민사 및 행정 책임을 지니고있을 수 있습니다\n4. 벌금과 같은 행정 책임 만 가정합니다","답변: 3"
"PCI DSS (Payment Card Industry Data Security Standard)는 모든 Merchantwho가 신용 카드 거래를 처리하려는 모든 SecurityControl 요구 사항을 준수해야합니다.가맹점에는 PCI DSS에 따라 다른 계층 레벨이 할당됩니다.\n1. 가용성\n2. 중복성\n3. 회사 본부의 위치\n4. 연간 거래 수","답변: 4"
"다음 중 암호화 알고리즘의 적용에 대한 규제 요구 사항과 일치하지 않는 불법 사례는 무엇입니까?\n1. 회사는 국경 간 데이터 전송을 위해 상태에서 인식하지 못하는 암호화 알고리즘을 사용합니다.\n2. 회사는 기밀 정보를 분류하고 등급을 매겼습니다.\n3. 개인은 개인 커뮤니케이션에서 상용 암호화 소프트웨어를 사용합니다\n4. 암호화 키는 정기적으로 업데이트되지 않고 안전하게 저장됩니다.","답변: 1"
"중화 인민 공화국의 사이버 보안법에 따르면 네트워크 운영자가 포함 해야하는 다음과 같은 법적 의무는 무엇입니까?\n1. 사용자 개인 정보의 보안을 보호하십시오\n2. 사용자가 게시 한 콘텐츠 검토\n3. 네트워크 서비스를 제공 할 때 국가 표준을 준수합니다\n4. 사이버 공격에 대한 반격","답변: 4"
"주 비밀의 공개와 관련된 사례를 다룰 때 국가 보안 기관이 따라야 할 첫 번째 절차는 무엇입니까?\n1. 용의자를 즉시 체포하십시오\n2. 관련 당사자에게 알리지 않고 비밀 조사를 시작하십시오.\n3. 증거를 수집하고 예비 조사를 수행하십시오\n4. 공개 도움을 구하기 위해 용의자 정보를 공개적으로 게시합니다","답변: 3"
"개인 데이터가 잘못 처리되었음을 발견 할 때 데이터 주체가 어떤 조치를 취할 수 있습니까?\n1. 데이터 주제는 데이터 프로세서에 잘못된 데이터를 삭제하도록 요청할 수 있습니다.\n2. 데이터 주제는 데이터 프로세서에 오류 데이터를 수정하고 수정 된 데이터 사본을 제공하도록 요청할 수 있습니다.\n3. 데이터 주제는 데이터 프로세서에 잘못된 데이터를 수정하도록 요청할 권리가 없으며 잘못된 데이터의 존재 만 수용 할 수 있습니다.\n4. 데이터 주제는 데이터 프로세서에 잘못된 데이터를 수정하도록 요청할 수 있지만 수정 된 데이터 사본을 요청할 권리가 없습니다.","답변: 2"
"국가 안보법의 이행에서 법을 집행 할 책임이있는 기관은 무엇입니까?\n1. 입법 기관\n2. 사법 기관\n3. 행정 조직\n4. 시민 감독 조직","답변: 3"
"GDPR (General Data Protection Regulation)에 따르면, 경계를 가로 질러 개인 데이터를 전송할 때 어떤 접근법이 준수됩니까?\n1. 수령인이 GDPR을 준수 할 것을 약속하는 한 모든 국가로 데이터를 전송합니다.\n2. 수신자의 규제 준수를 고려하지 않고 암호화 된 개인 데이터 만 전송\n3. 수신자가 위치한 국가 또는 지역이 EU에 의해 적절한 수준의 데이터 보호를 갖는 것으로 인식되었는지 확인하십시오.\n4. 유럽 법원에 의해 계약이 취소 된 경우에도 개인 정보 보호 방패 계약을 사용하십시오.","답변: 3"
"다음 중 사이버 보안 규정에 따라 데이터 위반이 발생한 경우 조직이 취해야 할 조치는 무엇입니까?\n1. 영향을받는 모든 데이터를 즉시 파괴하십시오\n2. 영향을받는 사용자 만 알립니다\n3. 72 시간 이내에 레귤레이터에 알리십시오\n4. 모든 내부 직원을위한 안전 교육을 제공합니다","답변: 3"
"개인 정보 보호법에서 다음 중 어떤 조치 중 보안 조치 범위에 속하지 않습니까?\n1. 데이터 암호화\n2. 익명 처리\n3. 데이터 백업\n4. 데이터 수집 범위를 확장하십시오","답변: 4"
"사이버 보안 프레임 워크에서 다음 중 위험 관리 프로세스에서 중요한 단계는 무엇입니까?\n1. 식별, 보호, 탐지, 응답 및 복구\n2. 평가, 분류, 예방, 모니터링,보고\n3. 식별, 분류, 보호, 응답 및 준수\n4. 발견, 분리, 수리, 업데이트, 감사","답변: 1"
