Question,Answer
"在数据安全法中，关于数据责任的规定，以下哪项描述是不正确的？
1. 数据责任要求数据处理者对其处理的数据承担法律责任
2. 数据责任包括对数据泄露事件的及时报告和处理
3. 数据责任意味着数据处理者可以自由决定数据的使用和共享
4. 数据责任涉及对数据主体权利的保护",답변: 3
"根据《网络安全法》，以下哪项不是企业处理个人信息时必须遵守的原则？
1. 合法性、正当性、必要性原则
2. 用户授权优先原则
3. 匿名化处理个人信息
4. 公开、透明处理原则",답변: 3
"Which of the following statements pertaining to the security kernel is incorrect?
1. The security kernel is made up of mechanisms that fall under the TCB and implements and enforces the reference monitor concept.
2. The security kernel must provide isolation for the processes carrying out the reference monitor concept and they must be tamperproof.
3. The security kernel must be small enough to be able to be tested and verified in a complete and comprehensive manner.
4. The security kernel is an access control concept, not an actual physical component.",답변: 4
"因维护国家安全和社会公共秩序，处置重大突发社会安全事件的需要，经国务院（  ），可以在特定区域对网络通信采取限制等临时措施。
1. 决定
2. 批准
3. 决断
4. 允许",
"In the United States, federal agencies must adhere to Federal  Information Processing Standard (FIPS) 201-2 in order to ensure which of the  following?
1. That government employees are properly cleared for the work  assigned
2. That government employees are only allowed access to data of their  clearance level
3. That the identity of the government employee has been appropriately  verified
4. That the data that government employees have access to has been  appropriately classified",답변: 3
"个人信息处理者在处理个人信息时，如果未按照规定履行安全保护义务，可能需要承担的法律责任是？
1. 仅限于向个人信息主体支付赔偿
2. 行政罚款，但个人信息主体无权要求赔偿
3. 行政罚款和向个人信息主体支付赔偿
4. 刑事责任，无需赔偿个人信息主体",답변: 3
"国家积极开展网络空间治理、网络技术研发和标准制定、打击网络违法犯罪等方面的国际交流与合作，推动构建和平、安全、开放、合作的网络空间，建立（  ）的网络治理体系。
1. 多边
2. 民主
3. 独立
4. 透明",
"根据《个人信息保护法》，以下哪项行为属于违规处理个人信息？
1. 未经个人同意，收集其个人敏感信息
2. 在个人同意的情况下，收集其个人一般信息
3. 为提供服务，合理使用用户提供的个人信息
4. 在个人信息泄露后，及时通知用户并采取补救措施",답변: 1
"在刑事诉讼程序中，对于涉嫌违反《数据安全法》的案件，以下哪个阶段是正确的顺序？
1. 立案侦查 -> 提起公诉 -> 一审判决 -> 二审判决
2. 二审判决 -> 立案侦查 -> 提起公诉 -> 一审判决
3. 提起公诉 -> 一审判决 -> 二审判决 -> 立案侦查
4. 立案侦查 -> 二审判决 -> 提起公诉 -> 一审判决",답변: 1
"以下哪种措施是企业确保隐私合规的重要实践？
1. 定期删除所有用户数据以避免合规问题
2. 收集尽可能多的用户数据以提供更好的服务
3. 实施数据最小化原则，仅收集提供服务所必需的数据
4. 在未经用户同意的情况下与第三方共享数据",답변: 3
"根据《中华人民共和国数据安全法》，以下哪项措施不属于数据主体的权益保护措施？
1. 数据主体有权要求数据处理者提供其个人数据的副本
2. 数据主体有权随时撤回其对个人数据处理的同意
3. 数据主体有权要求数据处理者永久删除其个人数据
4. 数据主体有权要求数据处理者对其个人数据进行加密处理",답변: 4
"执法机构在国家安全法的执行中，主要负责什么任务？
1. 解释法律条文
2. 确保法律的实施和合规
3. 裁决法律纠纷
4. 制定新的法规",답변: 2
"根据国家安全法，以下哪项不是实战演练的目的？
1. 检验应急计划的有效性
2. 提高团队协调和响应能力
3. 在真实危机中测试应急资源
4. 识别并改进应急计划的不足",답변: 3
"依据《数据分类分级保护规范》，以下哪项不是数据分类的基本原则？
1. 合法性
2. 全面性
3. 稳定性
4. 复杂性",답변: 4
"根据欧盟的GDPR，以下哪项不是数据主体的权利？
1. 数据可移植权
2. 数据删除权（被遗忘权）
3. 数据修改权
4. 数据访问权",답변: 3
"《数据安全法》（　　）因依法维护国家安全或者侦查犯罪的需要调取数据，应当按照国家有关规定，经过严格的批准手续，依法进行，有关组织、个人应当予以配合。
1. 电信主管部门
2. 公安机关
3. 国家安全机关
4. 国家网信部门",
"在数据跨境传输过程中，以下哪种情况违反了《中华人民共和国数据安全法》的规定？
1. 数据传输前进行了风险评估
2. 数据传输前未通知数据主体
3. 数据传输采用了国际认可的加密技术
4. 数据传输遵循了双边或多边协议",답변: 2
"在法律诉讼流程中，关于证据收集，以下哪一项描述是正确的？
1. '所有收集到的证据都必须在法庭上展示'
2. '只有通过合法手段收集的证据才能在法庭上使用'
3. '警方收集的证据无需经过法院审查'
4. '证人证词是唯一被法庭认可的证据类型'",답변: 2
"以下哪种行为违反了《儿童在线隐私保护法》(COPPA)？
1. 网站收集13岁以下儿童的电子邮件地址以发送活动更新
2. 移动应用要求13岁以下儿童在注册时提供父母的联系方式
3. 在线游戏平台要求13岁以下儿童同意隐私政策才能玩游戏
4. 学校网站收集学生信息以进行远程学习",답변: 1
"个人信息，是指以电子或者其他方式记录的能够单独或者与其他信息结合识别自然人个人身份的各种信息，包括但不限于（  ）等。
1. 自然人的姓名、出生日期
2. 身份证件号码
3. 个人生物识别信息
4. 住址、电话号码",
"在《数据安全法》中，对于因数据泄露造成他人损失的，主要承担什么责任？
1. 刑事责任
2. 行政责任
3. 民事赔偿责任
4. 公开道歉",답변: 3
"在个人信息保护法中，数据最小化原则指的是什么？
1. 最小化个人信息处理者的责任
2. 最小化个人信息处理的时间
3. 最小化个人信息处理的频率
4. 最小化个人信息处理的规模和范围",답변: 4
"《中华人民共和国个人信息保护法》的立法背景主要是为了应对以下哪项挑战？
1. 促进电子商务的快速发展
2. 解决个人信息泄露和滥用问题
3. 推动数据中心的建设
4. 增加政府对互联网的监管力度",답변: 2
"以下哪项国际法规框架主要关注跨国数据传输和隐私保护，且对全球企业有广泛影响？
1. GDPR（欧洲通用数据保护条例）
2. NIST Cybersecurity Framework（美国国家标准与技术研究院网络安全框架）
3. HIPAA（美国健康保险可移植性和责任法案）
4. SOX（美国萨班斯-奥克斯利法案）",답변: 1
"以下哪项安全标准主要关注组织的信息安全管理体系，并提供了一套实施信息安全的结构化方法？
1. ISO 27001
2. NIST CSF
3. GDPR
4. HIPAA",답변: 1
"在个人信息泄露事件发生后，企业应当在多长时间内向监管机构报告？
1. 立即报告，无时间限制
2. 24小时内
3. 48小时内
4. 72小时内",답변: 4
"根据用户同意原则，以下哪种做法是正确的？
1. 在用户注册时默认勾选所有权限选项
2. 在用户明确了解并同意后收集其位置信息
3. 在用户不同意提供个人信息时拒绝提供服务
4. 未经用户同意，将个人信息用于第三方营销",답변: 2
"The security practitioner is charged with  implementing e-mail security using a cryptographic standard of the security  practitioner’s choice. The security practitioner chooses an4 open Pretty Good  Privacy (PGP) implementation.
一个安全从业人员负责用加密算法来实施邮件安全。他选择了OpenPGP来实施。
Which cryptographic algorithm is used to create the user's public  key?
可采用以下哪个密码算法来创建用户的公钥？
1. ElGamal ElGamal算法
2. International Data Encryption Algorithm (IDEA) IDEA算法
3. Advanced Encryption Standard (AES) AES算法
4. Triple Data Encryption Algorithm (3DES) 3DES算法",답변: 1
"在数据安全领域，以下哪种措施最有助于防止个人数据泄露？
1. 定期更换密码
2. 使用端到端加密
3. 限制数据访问权限
4. 定期进行数据备份",답변: 2
"以下哪种技术可以确保在不泄露信息的情况下证明用户知道某个秘密？
1. 公钥加密
2. SSL\\/TLS协议
3. 哈希函数
4. 零知识证明",답변: 4
"在处理敏感个人数据时，以下哪种安全措施最直接地符合法规框架的要求，以防止数据泄露？
1. 实施双因素认证
2. 定期进行数据分类和标记
3. 使用强加密算法保护静态数据
4. 建立违规应对策略并进行定期演练",답변: 3
"在社交媒体防护中，以下哪项做法最不利于保护个人信息？
1. 公开分享生日和电话号码
2. 限制对个人资料的访问权限
3. 不接受来自陌生人的好友请求
4. 定期检查并更新隐私设置",답변: 1
"51%攻击是指攻击者控制了区块链网络的多少算力？
1. 超过50%
2. 超过60%
3. 超过70%
4. 超过80%",답변: 1
"以下哪种侵权案例分析涉及到了个人数据保护问题？
1. 一家公司侵犯了竞争对手的商业秘密
2. 某网站未经用户同意发布其私人信件
3. 艺术家复制并销售了他人的艺术作品
4. 邻居公开播放了他人的私人电话录音",답변: 2
"以下哪种加密算法适用于保护大量数据的传输安全？
1. DES
2. RSA
3. AES
4. MD5",답변: 3
"数据匿名化的主要目的是？
1. 防止数据泄露
2. 提高数据处理速度
3. 增强数据的可读性
4. 简化数据结构",답변: 1
"以下哪种隐私保护技术通过将数据分散存储在多个节点上来增强数据的安全性？
1. 数据加密
2. 数据脱敏
3. 数据分片
4. 数据备份",답변: 3
"以下哪种方法可以防止区块链中的交易被追踪？
1. 使用相同的地址进行多次交易
2. 创建新的地址进行每次交易
3. 公开交易的备注信息
4. 减少交易的确认时间",답변: 2
"数字签名技术主要用于解决以下哪个问题？
1. 数据加密
2. 数据解密
3. 数据传输速度
4. 数据来源认证和完整性验证",답변: 4
"以下哪种加密技术最适合用于存储大量数据，例如数据库中的敏感信息？
1. 非对称加密
2. 哈希函数
3. 数字签名
4. 对称加密算法",답변: 4
"以下哪种加密算法在现代网络通信中广泛用于保护数据的机密性？
1. DES（数据加密标准）
2. RSA（公钥加密算法）
3. AES（高级加密标准）
4. MD5（消息摘要算法）",답변: 3
"在数据库审计策略中，以下哪项措施有助于发现潜在的安全威胁？
1. 定期备份数据库
2. 限制数据库用户的权限
3. 实施详细的日志管理
4. 使用加密技术保护数据",답변: 3
"以下哪种隐私保护策略可以确保即使数据被泄露，也无法直接关联到个人？
1. 数据加密
2. 匿名化技术
3. 零知识证明
4. 访问控制列表",답변: 2
"以下哪种加密技术主要用于确保数据的机密性，防止数据在传输过程中被窃取？
1. 对称加密
2. 非对称加密
3. 哈希函数
4. 数字签名",답변: 1
"以下哪种加密货币设计特别强调交易的匿名性，通过使用特定的隐私保护技术？
1. 比特币
2. 以太坊
3. 门罗币
4. 波卡币",답변: 3
"在数据分类与保护中，以下哪项不是敏感数据的典型分类？
1. 个人可识别信息（PII）
2. 商业秘密
3. 公开信息
4. 知识产权",답변: 3
"下列哪种技术常用于确保数据的完整性和身份验证？
1. 对称加密
2. 非对称加密
3. 哈希函数
4. 数字签名",답변: 4
"If an internal database holds a number of printers in every department and this equals the total number of printers for the whole organizationrecorded elsewhere in the database, it is an example of:
1. External consistency of the information system.
2. Differential consistency of the information system.
3. Internal consistency of the information system.
4. Referential consistency of the information system.",답변: 3
"Which of the following best describes the star or (---) integrity principle that needs to be implemented to prevent authorized users from making unauthorized changes to data? ()
1. Disallowed downward writes in the Bell-LaPadula model
2. Disallowed upward reads in the Bell-LaPadula model
3. Disallowed write-ups in the Biba model
4. No read down allowed in Biba models",답변: 3
"处理突然停止时正在将网上银行交易存储到数据库。通过以下哪一种方法最能确保交易处理的完整性？
1. 数据库完整性检查。
2. 有效性检查。
3. 输入控制。
4. 数据库提交和回滚。",답변: 4
"An organization has completed the acquisition of a smaller rival in a different but related industry. The acquisition was approved by the regulatoron the condition that the personal data sets may not be combined. A way of achieving this objective is through?
1. Ciphertext
2. Disassociability
3. k-anonymity
4. Pseudonymization",답변: 4
"在发生系统故障或数据损坏时，哪种措施可以恢复文件系统中的数据？
1. 权限管理
2. 访问控制列表
3. 加密技术
4. 备份与恢复",답변: 4
"关系数据库中，实现实体之间的联系是通过表与表之间的(    )。
1. 公共索引
2. 公共存储
3. 公共元组
4. 公共属性",답변: 4
"以下哪种密码学技术可以确保数据在传输过程中未被篡改？
1. 对称加密
2. 非对称加密
3. 哈希函数
4. 数字签名",답변: 4
"访问控制列表（ACL）在文件系统中的主要作用是什么？
1. 加密文件内容以保护数据
2. 定义文件的存储位置
3. 管理用户对文件的访问权限
4. 压缩文件以节省存储空间",답변: 3
"以下哪种隐私保护机制可以防止电子邮件服务提供商查看用户邮件内容？
1. IP匿名化
2. SSL会话加密
3. 端到端加密
4. 内容过滤",답변: 3
"According to private sector data classification levels, how would salary levels and medical information be classified?
1. Public.
2. Internal Use Only.
3. Restricted.
4. Confidential.",답변: 4
"在加密通信中，哪种加密模式提供了数据的完整性和认证性？
1. ECB（电子密码本）模式
2. CBC（密文块链接）模式
3. GCM（计数器模式与伽玛校验和）模式
4. CFB（密文反馈）模式",답변: 3
"以下哪种策略是隐私保护的关键组成部分，以防止个人信息在数据泄露事件中被暴露？
1. 数据加密
2. 数据最小化
3. 数据透明度
4. 数据可移植性",답변: 1
"在进行数据安全风险评估时，以下哪项是首要步骤？
1. 立即执行应急响应计划
2. 识别组织中的关键数据资产
3. 制定全面的安全策略
4. 进行漏洞分析以查找所有潜在威胁",답변: 2
"Complete the following sentence. A digital signature is
1. hash value that has been encrypted with the sender‘s private key
2. hash value that has been encrypted with the sender‘s public key
3. hash value that has been encrypted with the senders Session key
4. senders signature signed and scanned in a digital format",답변: 1
"关于数据备份说法错误的是（）
1. 数据备份能恢复由于人为操作失误删除的文件
2. 备份的数据必须和源文件在同一分区中
3. 通过数据备份，能方止硬件损坏原因导致的数据丢失风险
4. 可以使用专用备份软件进行数据备份",답변: 2
"在数据安全管理体系中，风险评估的主要目的是什么？
1. 确定数据的价值
2. 识别和评估潜在的安全威胁
3. 制定数据备份策略
4. 建立用户权限管理",답변: 2
"Which of the following is NOT an asymmetric key algorithm?
1. RSA
2. Elliptic Curve Cryptosystem (ECC)
3. El Gamal
4. Data Encryption System (DES)",답변: 4
"以下哪种密码学技术可以防止信息被篡改，同时确保信息的来源是真实的？
1. 对称加密
2. 公钥加密
3. 哈希函数
4. 数字签名",답변: 4
"以下哪个是智能合约漏洞案例中的常见问题？
1. 合约执行速度过慢
2. 合约代码过于复杂
3. 合约中的逻辑错误
4. 合约使用过时的编程语言",답변: 3
"以下哪种技术有助于确保数据在传输过程中的加密，从而防止数据泄露？
1. 访问控制列表(ACL)
2. 端到端加密
3. 安全审计日志
4. 隐私合规性框架",답변: 2
"以下哪种技术可以防止在电子邮件中传输的敏感信息被中间人窃取？
1. 端到端加密
2. SSL\/TLS证书
3. 数字签名
4. IPsec隧道",답변: 1
"在进行数据治理的过程中，以下哪项措施最直接地关联到隐私保护和风险管理？
1. 定期进行数据质量审计
2. 实施数据加密和匿名化技术
3. 建立数据生命周期管理流程
4. 优化数据存储硬件设施",답변: 2
"为了防御区块链网络中的双花攻击，以下哪种策略是最有效的？
1. 增加区块大小
2. 采用更复杂的加密算法
3. 实施硬分叉
4. 提高网络的共识机制安全性",답변: 4
"在加密过程中，必须用到的三个主要元素是(    )
1. 所传输的信息（明文）
2. 加密 钥匙（Encryption Key ）
3. 加密函数
4. 传输信道",
"以下哪种数据分析技术最适合用于识别潜在的恶意行为模式？
1. 描述性统计分析
2. 预测性分析
3. 关联规则学习
4. 聚类分析",답변: 4
"在数据隐私保护中，以下哪种技术手段最适用于保护个人数据不被未授权访问？
1. 数据备份
2. 数据脱敏
3. 数据压缩
4. 数据归档",답변: 2
"在数据库事务日志中，以下哪个操作通常用于撤销未完成事务的影响？
1. 提交
2. 回滚
3. 检查点
4. 恢复",답변: 2
"以下哪种数据加密方法最适合在移动设备上保护敏感用户数据？
1. AES-128
2. RSA-1024
3. DES
4. SHA-256",답변: 1
"在区块链网络中，双重支付攻击是指什么？
1. 在同一时间向两个不同的接收方发送相同数量的加密货币
2. 在不同时间向两个相同的接收方发送不同数量的加密货币
3. 在同一时间向两个相同的接收方发送不同数量的加密货币
4. 在不同时间向两个不同的接收方发送相同数量的加密货币",답변: 1
"What would you be looking for with the filetype:txt

Administrator:500: Google query?
1. Text files owned by the administrator
2. Administrator login from file
3. Text files including the text Administrator:500:
4. 500 administrator files with text",답변: 3
"以下哪种加密技术最适合用于创建消息的数字签名，以确保其完整性和来源的真实性？
1. 对称加密
2. 非对称加密
3. 哈希函数
4. 数字签名（使用非对称加密）",답변: 4
"在确保跨境数据传输安全时，以下哪种协议最常用于加密数据传输？
1. FTP
2. HTTP
3. TLS (Transport Layer Security)
4. POP3",답변: 3
"以下哪种措施最直接地有助于保护敏感个人信息免受未经授权的访问？
1. 实施多因素身份验证
2. 对所有网络流量进行加密
3. 定期进行数据备份
4. 在数据库中删除不再需要的个人数据",답변: 1
"在数据备份与恢复策略中，以下哪种方法最能确保在灾难恢复时数据的完整性和一致性？
1. 增量备份
2. 差异备份
3. 热备份
4. 全量备份加定期快照",답변: 4
"关于 SQL Server 2000 中的 SQL 账号、角色，下面说法正确的是： (    )
1. PUBLIC,guest 为缺省的账号
2. guest不能从 master 数据库清除
3. 可以通过删除 guest账号的角色，从而消弱 guest 可能带来的安全隐患
4. SQL Server 角色的权限是不可以修改的",
"若A给B发送一封邮件，并想让B能验证邮件是由A发出的，则A应该选用________对邮件加密。
1. A的公钥
2. A的私钥
3. B的公钥
4. B的私钥",답변: 2
"Which of the following can be used to deal with statistical inference in databases? ( )
1. information flow control
2. Shared Resource Matrix
3. query control
4. indirect access",답변: 3
"在数字证书中，哪个实体负责验证证书申请者的身份？
1. 客户端
2. 服务器
3. 证书颁发机构（CA）
4. 哈希函数",답변: 3
"以下哪种加密技术主要应用于保护电子邮件的隐私？
1. SSL\\/TLS
2. PGP（Pretty Good Privacy）
3. AES（高级加密标准）
4. RSA（Rivest-Shamir-Adleman）",답변: 2
"Which of the following is NOT a common backup method?
1. Full backup method
2. Daily backup method
3. Incremental backup method
4. Differential backup method",답변: 2
"以下哪种加密技术最适合用于保护电子邮件传输过程中的数据安全？
1. 对称加密
2. 非对称加密
3. 哈希加密
4. 流加密",답변: 2
"以下哪种方法可以有效保护存储在主机上的敏感数据？
1. 应用防火墙
2. 数据加密方法
3. 入侵检测系统
4. 增加带宽以提高性能",답변: 2
"以下哪种做法是防止数据丢失的有效策略？
1. 实施数据脱敏
2. 启用多因素认证
3. 定期进行数据备份并测试恢复过程
4. 执行合规性审计",답변: 3
"以下哪种措施是确保个人信息安全传输的关键？
1. 使用未经验证的公共Wi-Fi传输
2. 对个人信息进行加密传输
3. 通过电子邮件发送包含敏感信息的文件
4. 未经用户同意，将信息存储在云服务器上",답변: 2
"Which of the following is a symmetric encryption algorithm?
1. RSA
2. Elliptic Curve
3. RC5
4. El Gamal",답변: 3
"OraclE When connecting to a remote database or other service, you can specify the network service name, Oracle9i supports 5 naming methods, please select the wrong option. ( )
1. Local naming and directory naming
2. OraclE names (OraclENames)
3. Host naming and external naming
4. DNS and internal naming",답변: 4
"Which backup method is used if backup time is critical and tape space is at an extreme premium?
1. Incremental backup method.
2. Differential backup method.
3. Full backup method.
4. Tape backup method.",답변: 1
"以下哪种加密算法最适合用于存储大量敏感数据，如信用卡号？
1. MD5（消息摘要函数5）
2. AES（高级加密标准）
3. RSA（公钥加密技术）
4. SHA-1（安全散列算法1）",답변: 2
"以下哪种加密技术在公钥基础设施（PKI）中用于验证数字证书的合法性？
1. 对称加密
2. 非对称加密
3. 哈希函数
4. 数字签名",답변: 4
"在进行数据风险评估时，以下哪项因素通常不被考虑？
1. 数据的价值和敏感性
2. 数据处理活动的合规性
3. 数据处理者的财务状况
4. 数据泄露可能造成的后果",답변: 3
"以下哪种行为最能确保电子邮件的安全？
1. 打开所有附件，即使来自未知发件人
2. 仅在使用加密连接时发送敏感信息
3. 回复要求提供个人详细信息的电子邮件
4. 在不检查发件人地址的情况下点击链接",답변: 2
"在数据跨境传输中，哪种传输安全机制主要用于加密数据以保护隐私？
1. SSL\\/TLS协议
2. 数据最小化原则
3. 数据生命周期管理
4. 双因素认证",답변: 1
"What is called the number of columns in a table?
1. Schema
2. Relation
3. Degree
4. Cardinality",답변: 3
"在制定数据防泄露策略时，以下哪种技术最适用于保护传输中的数据？
1. 数据加密
2. 数据脱敏
3. 数据备份
4. 数据分类",답변: 1
"在数据恢复过程中，以下哪种做法最可能导致证据的法律合规性受到质疑？
1. 使用专业的数据恢复工具
2. 在没有法律授权的情况下恢复被删除的文件
3. 记录恢复过程的详细日志
4. 在恢复过程中避免修改原始存储介质上的数据",답변: 2
"数据加密在防范钓鱼攻击中的作用是什么？
1. 防止数据在传输过程中被窃取或篡改
2. 自动检测并阻止所有钓鱼邮件
3. 提供用户行为的实时监控
4. 完全阻止钓鱼攻击的发生",답변: 1
"IDEA密钥长度为（ ）位。
1. 32
2. 48
3. 64
4. 128",답변: 4
"Which of the following methods is not effective in preventing SQL entry attacks ( )?
1. Complete input checking of inputs from clients
2. Replacing SQL statements with stored procedures, precompiled statements, or using ADO command objects
3. Using SiteKey Technology
4. Shut down the database server or don't use the database",답변: 4
"以下哪种密码学应用可以防止黑客通过中间人攻击窃取用户登录凭据？
1. 哈希函数
2. 数字签名
3. SSL\/TLS协议
4. 对称加密",답변: 3
"Question: A credit card with the last few numbers visible is  an example of what?
=======
1. Masking data
2. Synthetic data
3. Sighting controls.
4. Partial encryption",답변: 1
"Which of the following best describes an application of  cryptography to protect data at rest?
1. VPN
2. Degaussing
3. Whole-disk encryption
4. Up-to-date antivirus software",답변: 3
"以下哪种加密通信协议最常用于保护移动设备上的数据传输？
1. Transport Layer Security（TLS）
2. IPsec（Internet Protocol Security）
3. WPA3（Wi-Fi Protected Access 3）
4. PGP（Pretty Good Privacy）",답변: 1
"Which algorithm is used to achieve confidentiality?
1. RSA
2. DES
3. SHA-1
4. AES",답변: 4
"关于祖冲之算法的安全性分析不正确的是（ ）。
1. 祖冲之算法输出序列的随机性好,周期足够大
2. 祖冲之算法的输出具有良好的线性、混淆特性和扩散特性
3. 祖冲之算法可以抵抗已知的序列密码分析方法
4. 祖冲之算法可以抵抗弱密分析",답변: 2
"分组密码可以按不同的模式工作，实际应用的环境不同应采用不同的工作模式。以下关于电码本模式（ECB），说法不正确的是（ ）。
1. ECB要求数据的长度是密码分组长度的整数倍，否则最后一个数据块将是短块，这时需要特殊处理。
2. ECB方式是容易暴露明文的数据模式。
3. ECB间接利用分组密码对明文的各分组进行加密
4. 电码本方式是分组密码的基本工作模式",답변: 3
"数据库的安全很复杂,往往需要考虑多种安全策略,才可以更好地保护数据库的安全。以下关于数据库常用的安全策略理解不正确的是（）。
1. 粒度最小策略，将数据库中的数据项进行划分，粒度越小，安全级别越高，在实际中需要选择最小粒度
2. 最小特权原则，是让用户可以合法的存取或修改数据库的前提下，分配最小的特权，使得这些信息恰好能够完成用户的工作
3. 按内容存取控制策略，不同权限的用户访问数据库的不同部分
4. 最大共享策略，在保证数据库的完整性、保密性和可用性的前提下，最大程度地共享数据库中的信息",답변: 4
"在智能合约的开发中，以下哪种方法可以有效防止重入攻击？
1. 使用随机数作为函数调用参数
2. 在合约中使用多重签名机制
3. 使用检查-生效-交互（Checks-Effects-Interactions）模式
4. 增加合约的gas限制",답변: 3
"Merchants who accept credit card payments can avoid some of the compliance burdenfor the Payment Card Industry Data Security Standard (PCI DSS) by outsourcing thetokenization function to .
1. A third party
2. The data owner
3. The data subject
4. The PCI Security Standards Council",답변: 1
"在对 SQL Server 2000 的相关文件、目录进行安全配置时，下面可以采用的措施是：（    ）
1. 删除缺省安装时的例子样本库
2. 将存放数据的库文件，配置权限为 administrators 组、 system 和启动 SQL Server 服务的用户账号及 DBA组具有完全控制权限
3. 对 SQL Server 安装目录，去除 everyonE的所有控制权限
4. 将数据库数据相关的文件，保存在非系统盘的 NTFS 独立分区",
"以下哪种密码学防护方法最适合保护敏感数据在传输过程中的安全？
1. 消息认证码(MAC)
2. 数字签名
3. 端到端加密
4. 哈希函数",답변: 3
"在区块链隐私保护技术中，以下哪种技术用于隐藏交易的发送者和接收者？
1. 零知识证明（ZKP）
2. 环签名（Ring Signature）
3. 同态加密（Homomorphic Encryption）
4. 混币服务（CoinJoin）",답변: 2
"在非对称加密体系中，以下哪个组件用于加密数据？
1. 公钥
2. 私钥
3. 哈希值
4. 数字证书",답변: 1
"The AES key length cannot be ( ).
1. 128-bit
2. 192 bits
3. 256-bit
4. 512-bit",답변: 4
"“进不来” “拿不走” “看不懂” “改不了” “走不脱”是网络信息安全建设的目的。其中，“看不懂”是指下面那种安全服务：
1. 数据加密
2. 身份认证
3. 数据完整性
4. 访问控制",답변: 1
"Which of the following refers to the data left on the media after the media has been erased?
1. remanence
2. recovery
3. sticky bits
4. semi-hidden",답변: 1
"以下哪种技术可以用于验证电子邮件中发送人的身份，防止钓鱼攻击？
1. 对称加密
2. 非对称加密
3. 哈希函数
4. 数字签名",답변: 4
"数据备份策略中，以下哪种备份方式提供了最高级别的数据保护？
1. 完全备份
2. 增量备份
3. 差异备份
4. 镜像备份",답변: 1
"A hash function can map any finite length information to a fixed length value. Which of the following is not a property satisfied by a secure hash function ()
1. unidirectionality
2. bi-directionality
3. weak collision resistance
4. high impact resistance",답변: 2
"在公钥加密中，非对称密钥的长度通常比对称密钥的长度更：
1. 短
2. 长
3. 相同
4. 不确定",답변: 2
"在数据处理过程中，以下哪种做法最有助于确保数据安全？
1. 使用不经常更新的密码策略。
2. 对所有数据进行实时加密。
3. 允许所有员工访问所有数据，以促进协作。
4. 依赖单一的备份策略，不进行冗余备份。",답변: 2
"在取证分析中，以下哪种方法用于恢复已删除或损坏的数据？
1. 磁盘镜像
2. 日志分析
3. 数据恢复软件
4. 网络流量分析",답변: 3
"What type of database software integrity service guarantees that tuples are uniquely identified by primary key values?
1. Concurrent integrity
2. Referential integrity
3. Entity integrity
4. Semantic integrity",답변: 3
"移位密码的加密对象为英文字母，移位密码采用对明文消息的每一个英文字母向前推移固定key位的方式实现加密。设key=6，则明文“SEC”对应的密文为（）
1. YKI
2. ZLI
3. XJG
4. MYW",답변: 1
"区块链技术在PC安全中的应用主要体现在以下哪个方面？
1. 防止DDoS攻击
2. 提高数据传输速度
3. 增强数据不可篡改性
4. 减少硬件资源消耗",답변: 3
"在移动设备上，以下哪种技术可以防止数据被篡改并确保其完整性？
1. 对称加密
2. 非对称加密
3. 哈希函数
4. 隐私权保护策略",답변: 3
"Question: In order to prevent others from identifying an  individual within a data set, privacy engineers use a  cryptographically-secure hashing algorithm. Use of hashes in this way  illustrates the privacy tactic known as what?
=======
1. Isolation.
2. Obfuscation.
3. Perturbation.
4. Stripping.",답변: 2
"当组织需要极小粒度的数据恢复点（在恢复点目标中定义）时，以下哪种备份方法最适合？
1. 虚拟磁带库。
2. 基于磁盘的快照。
3. 连续备份数据。
4. 磁盘到磁带备份。",답변: 3
"在隐私合规中，哪项措施主要用于确保只有授权用户可以访问特定的敏感信息？
1. 数据加密
2. 访问控制
3. 隐私影响评估
4. 数据最小化原则",답변: 2
"以下哪种区块链应用案例主要依赖于智能合约来执行自动化的金融交易？
1. 去中心化身份验证
2. 供应链追踪
3. 去中心化金融（DeFi）
4. 数字版权管理",답변: 3
"The integrity of data is not related to which of the following?
1. Unauthorized manipulation or changes to data
2. The modification of data without authorization
3. The intentional or accidental substitution of data
4. The extraction of data to share with unauthorized entities",답변: 4
"密码体制是一种代表性的古典密码算法，在凯撒密码体制中，设置密钥参数 k = 3，依次对密文“zhonggguo”进行加密，则相应的密文为（）
1. ckrqjjxr
2. cdrqjjxr
3. Akrqjjxr
4. Ckrqiixr",답변: 1
"What does PGP use to verify identity?
1. Central authority
2. Web of users
3. Web of trust
4. Central trust authority",답변: 3
"What does the simple integrity axiom mean in the Biba model?
1. No write down
2. No read down
3. No read up
4. No write up",답변: 2
"Data in use is commonly
1. Using a RESTful protocol for transmission
2. Stored in registers
3. Being transmitted across the network
4. Stored in external storage devices",답변: 2
"以下哪种加密技术最适合用于保护数据在传输过程中的安全？
1. 对称加密
2. 非对称加密
3. 散列函数
4. 数字签名",답변: 2
"In addition to having it for business continuity and disaster recovery (BC/DR) purposes,data archiving might also be useful for .
1. Ensuring profitability
2. Increasing performance
3. Motivating users
4. Correcting accidental errors",답변: 4
"在移动应用中，用于保护用户数据安全的常用加密算法是？
1. AES（对称加密）
2. RSA（非对称加密）
3. SHA-256（哈希函数）
4. OAuth（认证协议）",답변: 1
"Which of the following tools is used to attack the Digital  Watermarking?
1. Steg-Only Attack
2. Active Attacks
3. 2Mosaic
4. Gifshuffle",답변: 3
